UID,Chargeability,Start Date,End Date,Client,Project Name,Required Skills,Location,Local Requirement
2361,No,2020-05-01 00:00:00,2020-11-15 00:00:00,F,Malware Analysis & Countermeasures (MAC),ML,Chicago,No
2362,No,2020-11-01 00:00:00,2020-09-15 00:00:00,E,AT&T Application Scanning,Cloud,Boston,No
2363,Yes,2020-06-01 00:00:00,2020-04-15 00:00:00,A,Cloud Security Enablement Phase 1,Oracle,Denver,Yes
2364,Yes,2020-12-01 00:00:00,2020-01-15 00:00:00,C,iDefense- Zaim,Java,DC,No
2365,No,2020-05-01 00:00:00,2020-02-15 00:00:00,G,Application Security F/P Analysis,Python,NYC,No
2366,Yes,2020-05-01 00:00:00,2020-05-15 00:00:00,A,iDefense- Odin,Oracle,Boston,No
2367,Yes,2020-03-01 00:00:00,2020-06-15 00:00:00,A,Chevron Cloud Security,Java,DC,No
2368,Yes,2020-04-01 00:00:00,2020-05-15 00:00:00,D,Chevron Cloud Security,Cloud,DC,Yes
2369,Yes,2020-02-01 00:00:00,2020-12-15 00:00:00,H,Journey2Cloud,ML,Boston,Yes
2370,No,2020-01-01 00:00:00,2020-01-15 00:00:00,H,Avande,Java,NYC,No
2371,Yes,2020-02-01 00:00:00,2020-04-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),ML,NYC,Yes
2372,Yes,2020-06-01 00:00:00,2020-04-15 00:00:00,G,Cyber Integration,Cloud,Chicago,No
2373,Yes,2020-06-01 00:00:00,2020-08-15 00:00:00,F,Application Security F/P Analysis,Cloud,Denver,Yes
2374,No,2020-06-01 00:00:00,2020-03-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),ML,Chicago,No
2375,No,2020-09-01 00:00:00,2020-03-15 00:00:00,H,Cyber Integration,Cloud,Denver,Yes
2376,No,2020-03-01 00:00:00,2020-04-15 00:00:00,C,Malware Analysis & Countermeasures (MAC),Python,NYC,No
2377,No,2020-11-01 00:00:00,2020-12-15 00:00:00,B,Chevron Cloud Security,ML,Chicago,Yes
2378,No,2020-10-01 00:00:00,2020-08-15 00:00:00,D,Chevron Cloud Security,Cloud,NYC,No
2379,Yes,2020-01-01 00:00:00,2020-12-15 00:00:00,D,AT&T Application Scanning,ML,Chicago,Yes
2380,Yes,2020-07-01 00:00:00,2020-05-15 00:00:00,G,Cyber Integration,Oracle,NYC,Yes
2381,Yes,2020-10-01 00:00:00,2020-02-15 00:00:00,G,Cyber Integration,Python,Chicago,No
2382,Yes,2020-06-01 00:00:00,2020-06-15 00:00:00,A,iDefense- Odin,Oracle,Denver,No
2383,Yes,2020-06-01 00:00:00,2020-12-15 00:00:00,C,Application Security F/P Analysis,ML,DC,No
2384,Yes,2020-07-01 00:00:00,2020-02-15 00:00:00,D,iDefense- Zaim,Java,Chicago,No
2385,No,2020-01-01 00:00:00,2020-10-15 00:00:00,F,iDefense- Zaim,Oracle,NYC,No
2386,No,2020-07-01 00:00:00,2020-06-15 00:00:00,C,Cyber Integration,ML,Boston,No
2387,No,2020-03-01 00:00:00,2020-09-15 00:00:00,D,iDefense- Zaim,Python,Denver,Yes
2388,Yes,2020-09-01 00:00:00,2020-05-15 00:00:00,H,Cloud Security Enablement Phase 1,ML,NYC,No
2389,No,2020-02-01 00:00:00,2020-10-15 00:00:00,C,Application Security F/P Analysis,Python,Denver,Yes
2390,No,2020-08-01 00:00:00,2020-10-15 00:00:00,E,Cyber Integration,ML,Denver,No
2391,No,2020-11-01 00:00:00,2020-12-15 00:00:00,E,Journey2Cloud,Java,DC,Yes
2392,No,2020-12-01 00:00:00,2020-10-15 00:00:00,C,AT&T Application Scanning,Java,Boston,Yes
2393,Yes,2020-02-01 00:00:00,2020-12-15 00:00:00,G,Cloud Security Enablement Phase 1,Oracle,DC,Yes
2394,Yes,2020-05-01 00:00:00,2020-07-15 00:00:00,G,iDefense- Zaim,Java,DC,No
2395,No,2020-06-01 00:00:00,2020-02-15 00:00:00,E,iDefense- Zaim,Java,Boston,No
2396,No,2020-04-01 00:00:00,2020-05-15 00:00:00,D,Malware Analysis & Countermeasures (MAC),Cloud,Denver,Yes
2397,Yes,2020-02-01 00:00:00,2020-07-15 00:00:00,H,Cloud Security Enablement Phase 1,ML,Boston,Yes
2398,No,2020-04-01 00:00:00,2020-07-15 00:00:00,B,iDefense- Odin,Oracle,Denver,Yes
2399,No,2020-04-01 00:00:00,2020-07-15 00:00:00,A,Chevron Cloud Security,Python,NYC,No
2400,No,2020-01-01 00:00:00,2020-07-15 00:00:00,A,Chevron Cloud Security,Oracle,Denver,Yes
2401,Yes,2020-01-01 00:00:00,2020-08-15 00:00:00,D,Journey2Cloud,ML,DC,No
2402,Yes,2020-03-01 00:00:00,2020-12-15 00:00:00,E,Journey2Cloud,Python,Boston,Yes
2403,Yes,2020-10-01 00:00:00,2020-04-15 00:00:00,H,Cloud Security Enablement Phase 1,Cloud,Chicago,No
2404,Yes,2020-05-01 00:00:00,2020-07-15 00:00:00,B,Application Security F/P Analysis,ML,Denver,No
2405,No,2020-05-01 00:00:00,2020-12-15 00:00:00,H,Cyber Integration,ML,DC,No
2406,Yes,2020-12-01 00:00:00,2020-08-15 00:00:00,G,AT&T Application Scanning,Java,Boston,No
2407,Yes,2020-08-01 00:00:00,2020-08-15 00:00:00,B,Cloud Security Enablement Phase 1,Cloud,Denver,Yes
2408,Yes,2020-03-01 00:00:00,2020-03-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Python,Denver,Yes
2409,No,2020-08-01 00:00:00,2020-08-15 00:00:00,D,Journey2Cloud,Cloud,Denver,No
2410,No,2020-07-01 00:00:00,2020-10-15 00:00:00,F,Chevron Cloud Security,ML,Boston,Yes
2411,Yes,2020-04-01 00:00:00,2020-08-15 00:00:00,D,Chevron Cloud Security,Oracle,Chicago,No
2412,No,2020-10-01 00:00:00,2020-09-15 00:00:00,A,AT&T Application Scanning,Cloud,Denver,No
2413,No,2020-01-01 00:00:00,2020-02-15 00:00:00,A,Cloud Security Enablement Phase 1,Python,Chicago,Yes
2414,Yes,2020-07-01 00:00:00,2020-05-15 00:00:00,D,Avande,Java,NYC,No
2415,Yes,2020-06-01 00:00:00,2020-01-15 00:00:00,G,iDefense- Zaim,Java,Denver,Yes
2416,No,2020-04-01 00:00:00,2020-09-15 00:00:00,G,AT&T Application Scanning,ML,Chicago,Yes
2417,Yes,2020-03-01 00:00:00,2020-08-15 00:00:00,D,Journey2Cloud,Java,Boston,Yes
2418,Yes,2020-11-01 00:00:00,2020-05-15 00:00:00,B,Journey2Cloud,Oracle,Boston,No
2419,No,2020-09-01 00:00:00,2020-08-15 00:00:00,D,iDefense- Zaim,Java,Chicago,No
2420,No,2020-05-01 00:00:00,2020-08-15 00:00:00,E,Application Security F/P Analysis,Oracle,Boston,Yes
2421,No,2020-10-01 00:00:00,2020-08-15 00:00:00,H,Avande,ML,NYC,No
2422,No,2020-08-01 00:00:00,2020-04-15 00:00:00,G,iDefense- Odin,ML,DC,No
2423,Yes,2020-06-01 00:00:00,2020-02-15 00:00:00,D,Application Security F/P Analysis,Oracle,Denver,No
2424,Yes,2020-01-01 00:00:00,2020-07-15 00:00:00,A,Journey2Cloud,Java,DC,Yes
2425,No,2020-01-01 00:00:00,2020-03-15 00:00:00,D,Avande,Oracle,Boston,Yes
2426,Yes,2020-11-01 00:00:00,2020-05-15 00:00:00,H,iDefense- Odin,Python,Chicago,Yes
2427,No,2020-12-01 00:00:00,2020-07-15 00:00:00,D,Cyber Integration,ML,Boston,No
2428,No,2020-09-01 00:00:00,2020-06-15 00:00:00,F,Application Security F/P Analysis,ML,Boston,Yes
2429,No,2020-01-01 00:00:00,2020-08-15 00:00:00,B,AT&T Application Scanning,ML,Boston,No
2430,Yes,2020-05-01 00:00:00,2020-11-15 00:00:00,H,iDefense- Zaim,ML,NYC,Yes
2431,Yes,2020-06-01 00:00:00,2020-11-15 00:00:00,H,Chevron Cloud Security,Oracle,Denver,No
2432,Yes,2020-01-01 00:00:00,2020-11-15 00:00:00,A,Journey2Cloud,Python,Boston,No
2433,No,2020-05-01 00:00:00,2020-12-15 00:00:00,F,Journey2Cloud,Python,Chicago,No
2434,Yes,2020-03-01 00:00:00,2020-05-15 00:00:00,G,Avande,Python,NYC,No
2435,Yes,2020-07-01 00:00:00,2020-11-15 00:00:00,B,Cyber Integration,Java,Boston,No
2436,Yes,2020-03-01 00:00:00,2020-05-15 00:00:00,F,Journey2Cloud,Cloud,DC,No
2437,No,2020-02-01 00:00:00,2020-06-15 00:00:00,G,AT&T Application Scanning,Java,Denver,Yes
2438,Yes,2020-03-01 00:00:00,2020-05-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Java,Denver,Yes
2439,No,2020-07-01 00:00:00,2020-09-15 00:00:00,B,Chevron Cloud Security,Oracle,Chicago,Yes
2440,No,2020-09-01 00:00:00,2020-11-15 00:00:00,D,Application Security F/P Analysis,Java,DC,No
2441,No,2020-02-01 00:00:00,2020-06-15 00:00:00,F,AT&T Application Scanning,Oracle,Denver,Yes
2442,Yes,2020-11-01 00:00:00,2020-03-15 00:00:00,F,iDefense- Odin,Oracle,NYC,No
2443,Yes,2020-11-01 00:00:00,2020-06-15 00:00:00,B,Avande,Python,Denver,No
2444,No,2020-08-01 00:00:00,2020-10-15 00:00:00,G,iDefense- Odin,Oracle,Chicago,Yes
2445,Yes,2020-11-01 00:00:00,2020-12-15 00:00:00,G,iDefense- Odin,Cloud,Denver,No
2446,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,E,Malware Analysis & Countermeasures (MAC),ML,DC,Yes
2447,No,2020-01-01 00:00:00,2020-09-15 00:00:00,F,Cyber Integration,Cloud,Boston,Yes
2448,Yes,2020-07-01 00:00:00,2020-12-15 00:00:00,A,Cyber Integration,ML,Chicago,Yes
2449,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,E,Cloud Security Enablement Phase 1,Java,Chicago,Yes
2450,No,2020-02-01 00:00:00,2020-01-15 00:00:00,C,iDefense- Zaim,ML,NYC,No
2451,No,2020-06-01 00:00:00,2020-02-15 00:00:00,C,iDefense- Zaim,Java,Denver,Yes
2452,Yes,2020-10-01 00:00:00,2020-01-15 00:00:00,A,Avande,ML,NYC,No
2453,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,B,Application Security F/P Analysis,ML,DC,No
2454,Yes,2020-07-01 00:00:00,2020-05-15 00:00:00,F,Malware Analysis & Countermeasures (MAC),Cloud,Boston,Yes
2455,Yes,2020-11-01 00:00:00,2020-01-15 00:00:00,C,iDefense- Odin,Oracle,DC,Yes
2456,No,2020-01-01 00:00:00,2020-11-15 00:00:00,G,iDefense- Zaim,Oracle,DC,Yes
2457,No,2020-08-01 00:00:00,2020-02-15 00:00:00,H,Cloud Security Enablement Phase 1,ML,DC,No
2458,No,2020-06-01 00:00:00,2020-06-15 00:00:00,C,iDefense- Odin,ML,DC,No
2459,Yes,2020-10-01 00:00:00,2020-01-15 00:00:00,F,iDefense- Zaim,Python,Boston,No
2460,No,2020-08-01 00:00:00,2020-04-15 00:00:00,A,Journey2Cloud,ML,Chicago,No
2461,Yes,2020-04-01 00:00:00,2020-10-15 00:00:00,C,iDefense- Zaim,Java,Boston,No
2462,No,2020-04-01 00:00:00,2020-11-15 00:00:00,H,Chevron Cloud Security,Java,NYC,Yes
2463,No,2020-03-01 00:00:00,2020-04-15 00:00:00,A,AT&T Application Scanning,Oracle,Denver,Yes
2464,No,2020-09-01 00:00:00,2020-05-15 00:00:00,G,Avande,Python,DC,No
2465,No,2020-03-01 00:00:00,2020-11-15 00:00:00,G,Malware Analysis & Countermeasures (MAC),ML,Boston,No
2466,Yes,2020-02-01 00:00:00,2020-11-15 00:00:00,G,Journey2Cloud,ML,NYC,Yes
2467,Yes,2020-03-01 00:00:00,2020-06-15 00:00:00,D,Malware Analysis & Countermeasures (MAC),Python,Chicago,No
2468,No,2020-07-01 00:00:00,2020-02-15 00:00:00,A,AT&T Application Scanning,Java,Boston,Yes
2469,Yes,2020-03-01 00:00:00,2020-11-15 00:00:00,B,Cloud Security Enablement Phase 1,Python,DC,Yes
2470,Yes,2020-02-01 00:00:00,2020-05-15 00:00:00,B,Cloud Security Enablement Phase 1,Python,Denver,No
2471,Yes,2020-05-01 00:00:00,2020-11-15 00:00:00,D,Cloud Security Enablement Phase 1,Cloud,DC,Yes
2472,No,2020-01-01 00:00:00,2020-04-15 00:00:00,F,Chevron Cloud Security,ML,Chicago,Yes
2473,Yes,2020-10-01 00:00:00,2020-10-15 00:00:00,D,Cloud Security Enablement Phase 1,Cloud,NYC,No
2474,No,2020-03-01 00:00:00,2020-07-15 00:00:00,A,iDefense- Odin,Java,Boston,Yes
2475,No,2020-06-01 00:00:00,2020-05-15 00:00:00,A,Chevron Cloud Security,Java,DC,Yes
2476,No,2020-04-01 00:00:00,2020-05-15 00:00:00,A,Cloud Security Enablement Phase 1,Java,DC,Yes
2477,No,2020-05-01 00:00:00,2020-07-15 00:00:00,F,Application Security F/P Analysis,Python,Denver,Yes
2478,Yes,2020-09-01 00:00:00,2020-04-15 00:00:00,C,Malware Analysis & Countermeasures (MAC),ML,Boston,Yes
2479,Yes,2020-08-01 00:00:00,2020-05-15 00:00:00,E,iDefense- Zaim,Python,DC,Yes
2480,No,2020-08-01 00:00:00,2020-05-15 00:00:00,A,Cyber Integration,Java,NYC,Yes
2481,No,2020-08-01 00:00:00,2020-05-15 00:00:00,H,Journey2Cloud,Oracle,Chicago,No
2482,No,2020-07-01 00:00:00,2020-04-15 00:00:00,G,Application Security F/P Analysis,ML,DC,Yes
2483,No,2020-08-01 00:00:00,2020-12-15 00:00:00,F,Cyber Integration,ML,NYC,No
2484,No,2020-05-01 00:00:00,2020-02-15 00:00:00,C,Application Security F/P Analysis,Oracle,Denver,No
2485,No,2020-08-01 00:00:00,2020-10-15 00:00:00,D,Journey2Cloud,ML,Chicago,Yes
2486,Yes,2020-02-01 00:00:00,2020-04-15 00:00:00,A,Chevron Cloud Security,Cloud,Denver,No
2487,Yes,2020-10-01 00:00:00,2020-06-15 00:00:00,G,Malware Analysis & Countermeasures (MAC),Python,Chicago,Yes
2488,Yes,2020-08-01 00:00:00,2020-03-15 00:00:00,H,Cloud Security Enablement Phase 1,Oracle,Chicago,Yes
2489,Yes,2020-04-01 00:00:00,2020-10-15 00:00:00,B,Avande,Python,DC,No
2490,No,2020-12-01 00:00:00,2020-05-15 00:00:00,E,iDefense- Zaim,Python,Denver,No
2491,Yes,2020-09-01 00:00:00,2020-07-15 00:00:00,G,Application Security F/P Analysis,Java,NYC,No
2492,No,2020-10-01 00:00:00,2020-12-15 00:00:00,F,iDefense- Zaim,Cloud,Chicago,No
2493,No,2020-07-01 00:00:00,2020-06-15 00:00:00,H,AT&T Application Scanning,Cloud,Chicago,No
2494,Yes,2020-02-01 00:00:00,2020-02-15 00:00:00,H,Chevron Cloud Security,Java,Boston,Yes
2495,No,2020-12-01 00:00:00,2020-10-15 00:00:00,H,AT&T Application Scanning,ML,Boston,No
2496,No,2020-03-01 00:00:00,2020-03-15 00:00:00,H,Application Security F/P Analysis,Oracle,DC,Yes
2497,Yes,2020-09-01 00:00:00,2020-11-15 00:00:00,A,Cloud Security Enablement Phase 1,Cloud,NYC,No
2498,No,2020-06-01 00:00:00,2020-03-15 00:00:00,D,Application Security F/P Analysis,ML,NYC,No
2499,No,2020-12-01 00:00:00,2020-12-15 00:00:00,D,Chevron Cloud Security,ML,Chicago,Yes
2500,Yes,2020-11-01 00:00:00,2020-01-15 00:00:00,C,Cyber Integration,ML,Boston,Yes
2501,Yes,2020-12-01 00:00:00,2020-11-15 00:00:00,A,iDefense- Zaim,Python,Boston,Yes
2502,Yes,2020-06-01 00:00:00,2020-04-15 00:00:00,D,AT&T Application Scanning,Java,DC,Yes
2503,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,D,Cyber Integration,ML,NYC,Yes
2504,No,2020-02-01 00:00:00,2020-05-15 00:00:00,H,iDefense- Odin,Python,Boston,Yes
2505,No,2020-10-01 00:00:00,2020-06-15 00:00:00,H,Chevron Cloud Security,Oracle,Boston,Yes
2506,Yes,2020-08-01 00:00:00,2020-11-15 00:00:00,F,AT&T Application Scanning,Cloud,DC,Yes
2507,No,2020-05-01 00:00:00,2020-02-15 00:00:00,B,Cyber Integration,Java,Denver,No
2508,No,2020-12-01 00:00:00,2020-10-15 00:00:00,E,iDefense- Odin,Python,NYC,No
2509,No,2020-07-01 00:00:00,2020-11-15 00:00:00,B,Cyber Integration,Java,NYC,No
2510,No,2020-07-01 00:00:00,2020-05-15 00:00:00,D,iDefense- Zaim,Cloud,Denver,No
2511,No,2020-06-01 00:00:00,2020-07-15 00:00:00,H,AT&T Application Scanning,Oracle,DC,No
2512,No,2020-11-01 00:00:00,2020-04-15 00:00:00,E,Avande,ML,DC,Yes
2513,No,2020-02-01 00:00:00,2020-11-15 00:00:00,G,iDefense- Odin,Oracle,DC,No
2514,Yes,2020-01-01 00:00:00,2020-03-15 00:00:00,G,Journey2Cloud,Oracle,Chicago,No
2515,Yes,2020-12-01 00:00:00,2020-03-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Oracle,NYC,No
2516,Yes,2020-04-01 00:00:00,2020-07-15 00:00:00,E,Application Security F/P Analysis,Java,DC,Yes
2517,No,2020-09-01 00:00:00,2020-07-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Cloud,NYC,No
2518,Yes,2020-03-01 00:00:00,2020-06-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Oracle,DC,No
2519,No,2020-10-01 00:00:00,2020-06-15 00:00:00,C,iDefense- Zaim,Python,Chicago,Yes
2520,Yes,2020-11-01 00:00:00,2020-01-15 00:00:00,G,iDefense- Odin,Java,Denver,No
2521,No,2020-02-01 00:00:00,2020-04-15 00:00:00,H,iDefense- Odin,ML,Chicago,No
2522,Yes,2020-08-01 00:00:00,2020-07-15 00:00:00,D,Application Security F/P Analysis,Python,Chicago,No
2523,Yes,2020-11-01 00:00:00,2020-10-15 00:00:00,H,Application Security F/P Analysis,Oracle,NYC,Yes
2524,No,2020-04-01 00:00:00,2020-10-15 00:00:00,G,iDefense- Odin,Oracle,Denver,No
2525,No,2020-11-01 00:00:00,2020-11-15 00:00:00,E,Cyber Integration,Cloud,Boston,Yes
2526,No,2020-07-01 00:00:00,2020-05-15 00:00:00,D,Cloud Security Enablement Phase 1,Cloud,NYC,Yes
2527,Yes,2020-09-01 00:00:00,2020-12-15 00:00:00,D,Journey2Cloud,Java,Boston,No
2528,No,2020-06-01 00:00:00,2020-11-15 00:00:00,A,iDefense- Odin,ML,Denver,Yes
2529,Yes,2020-04-01 00:00:00,2020-10-15 00:00:00,B,Avande,Python,NYC,No
2530,No,2020-08-01 00:00:00,2020-10-15 00:00:00,A,Cloud Security Enablement Phase 1,Cloud,Boston,Yes
2531,Yes,2020-09-01 00:00:00,2020-10-15 00:00:00,D,AT&T Application Scanning,Cloud,DC,No
2532,No,2020-11-01 00:00:00,2020-10-15 00:00:00,F,iDefense- Odin,Java,NYC,Yes
2533,Yes,2020-12-01 00:00:00,2020-02-15 00:00:00,B,Avande,ML,DC,Yes
2534,Yes,2020-10-01 00:00:00,2020-11-15 00:00:00,E,Cyber Integration,Cloud,Chicago,Yes
2535,Yes,2020-02-01 00:00:00,2020-06-15 00:00:00,E,Application Security F/P Analysis,Cloud,Boston,Yes
2536,No,2020-01-01 00:00:00,2020-03-15 00:00:00,C,Chevron Cloud Security,ML,Denver,Yes
2537,Yes,2020-01-01 00:00:00,2020-05-15 00:00:00,B,Chevron Cloud Security,Python,Chicago,No
2538,Yes,2020-02-01 00:00:00,2020-03-15 00:00:00,A,Avande,Cloud,Denver,Yes
2539,No,2020-05-01 00:00:00,2020-01-15 00:00:00,B,Cloud Security Enablement Phase 1,Python,NYC,Yes
2540,Yes,2020-04-01 00:00:00,2020-12-15 00:00:00,D,Application Security F/P Analysis,ML,Denver,No
2541,Yes,2020-05-01 00:00:00,2020-09-15 00:00:00,E,Avande,Oracle,DC,No
2542,No,2020-11-01 00:00:00,2020-09-15 00:00:00,F,Malware Analysis & Countermeasures (MAC),Cloud,Denver,No
2543,Yes,2020-01-01 00:00:00,2020-04-15 00:00:00,G,Chevron Cloud Security,ML,Denver,Yes
2544,No,2020-01-01 00:00:00,2020-11-15 00:00:00,D,Cyber Integration,ML,Denver,No
2545,Yes,2020-04-01 00:00:00,2020-08-15 00:00:00,D,Application Security F/P Analysis,Oracle,NYC,Yes
2546,No,2020-10-01 00:00:00,2020-12-15 00:00:00,B,Cloud Security Enablement Phase 1,Python,Boston,No
2547,Yes,2020-06-01 00:00:00,2020-03-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Cloud,Boston,Yes
2548,Yes,2020-10-01 00:00:00,2020-10-15 00:00:00,A,iDefense- Zaim,Python,Denver,No
2549,No,2020-08-01 00:00:00,2020-07-15 00:00:00,A,Avande,Oracle,Boston,No
2550,Yes,2020-06-01 00:00:00,2020-02-15 00:00:00,C,Chevron Cloud Security,Oracle,Chicago,Yes
2551,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,E,Journey2Cloud,ML,NYC,No
2552,Yes,2020-03-01 00:00:00,2020-09-15 00:00:00,F,iDefense- Zaim,Java,Chicago,Yes
2553,No,2020-10-01 00:00:00,2020-07-15 00:00:00,D,Journey2Cloud,Cloud,Boston,Yes
2554,Yes,2020-04-01 00:00:00,2020-11-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),ML,DC,Yes
2555,Yes,2020-02-01 00:00:00,2020-12-15 00:00:00,C,Chevron Cloud Security,Java,NYC,No
2556,Yes,2020-08-01 00:00:00,2020-09-15 00:00:00,C,Cloud Security Enablement Phase 1,Oracle,Boston,Yes
2557,No,2020-03-01 00:00:00,2020-09-15 00:00:00,B,Chevron Cloud Security,Oracle,DC,Yes
2558,Yes,2020-06-01 00:00:00,2020-03-15 00:00:00,G,Cloud Security Enablement Phase 1,Oracle,NYC,No
2559,Yes,2020-08-01 00:00:00,2020-05-15 00:00:00,H,Cyber Integration,Python,Denver,No
2560,Yes,2020-04-01 00:00:00,2020-06-15 00:00:00,C,Malware Analysis & Countermeasures (MAC),Java,Boston,No
2561,Yes,2020-08-01 00:00:00,2020-12-15 00:00:00,F,Application Security F/P Analysis,Oracle,Boston,Yes
2562,No,2020-03-01 00:00:00,2020-06-15 00:00:00,H,Application Security F/P Analysis,ML,Chicago,Yes
2563,No,2020-05-01 00:00:00,2020-08-15 00:00:00,C,iDefense- Zaim,Cloud,NYC,Yes
2564,No,2020-08-01 00:00:00,2020-06-15 00:00:00,H,Cloud Security Enablement Phase 1,Python,Denver,No
2565,No,2020-07-01 00:00:00,2020-02-15 00:00:00,A,AT&T Application Scanning,ML,Denver,No
2566,No,2020-02-01 00:00:00,2020-01-15 00:00:00,E,Chevron Cloud Security,Cloud,NYC,Yes
2567,No,2020-03-01 00:00:00,2020-07-15 00:00:00,G,iDefense- Odin,Python,Denver,Yes
2568,No,2020-10-01 00:00:00,2020-09-15 00:00:00,E,AT&T Application Scanning,Cloud,Boston,Yes
2569,No,2020-01-01 00:00:00,2020-09-15 00:00:00,G,Avande,Cloud,Boston,Yes
2570,Yes,2020-03-01 00:00:00,2020-12-15 00:00:00,D,Cyber Integration,ML,NYC,No
2571,Yes,2020-08-01 00:00:00,2020-08-15 00:00:00,E,AT&T Application Scanning,Oracle,DC,No
2572,No,2020-02-01 00:00:00,2020-08-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Cloud,Chicago,Yes
2573,Yes,2020-07-01 00:00:00,2020-03-15 00:00:00,G,Cyber Integration,ML,Boston,Yes
2574,Yes,2020-05-01 00:00:00,2020-01-15 00:00:00,G,Cyber Integration,Python,Boston,No
2575,Yes,2020-11-01 00:00:00,2020-10-15 00:00:00,F,Journey2Cloud,Python,Chicago,Yes
2576,Yes,2020-10-01 00:00:00,2020-02-15 00:00:00,C,Chevron Cloud Security,Java,Boston,Yes
2577,No,2020-09-01 00:00:00,2020-01-15 00:00:00,G,iDefense- Zaim,Java,Denver,Yes
2578,Yes,2020-03-01 00:00:00,2020-06-15 00:00:00,H,iDefense- Odin,ML,Denver,Yes
2579,No,2020-06-01 00:00:00,2020-11-15 00:00:00,D,Application Security F/P Analysis,ML,Boston,Yes
2580,Yes,2020-05-01 00:00:00,2020-06-15 00:00:00,D,Avande,Oracle,Denver,Yes
2581,No,2020-07-01 00:00:00,2020-05-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Java,Chicago,No
2582,No,2020-01-01 00:00:00,2020-03-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Java,Boston,Yes
2583,Yes,2020-04-01 00:00:00,2020-04-15 00:00:00,C,Chevron Cloud Security,ML,DC,Yes
2584,Yes,2020-08-01 00:00:00,2020-08-15 00:00:00,E,Avande,Oracle,NYC,Yes
2585,Yes,2020-12-01 00:00:00,2020-04-15 00:00:00,G,Avande,Java,Chicago,Yes
2586,No,2020-09-01 00:00:00,2020-02-15 00:00:00,D,Cloud Security Enablement Phase 1,ML,Denver,No
2587,No,2020-09-01 00:00:00,2020-01-15 00:00:00,A,Chevron Cloud Security,Python,DC,No
2588,Yes,2020-10-01 00:00:00,2020-11-15 00:00:00,G,iDefense- Odin,Oracle,Boston,No
2589,Yes,2020-09-01 00:00:00,2020-02-15 00:00:00,G,Cloud Security Enablement Phase 1,Python,Denver,No
2590,No,2020-06-01 00:00:00,2020-11-15 00:00:00,H,Avande,Java,Chicago,Yes
2591,Yes,2020-08-01 00:00:00,2020-12-15 00:00:00,F,AT&T Application Scanning,ML,Denver,No
2592,Yes,2020-03-01 00:00:00,2020-03-15 00:00:00,B,AT&T Application Scanning,Java,Boston,Yes
2593,Yes,2020-07-01 00:00:00,2020-05-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),Python,Denver,No
2594,No,2020-05-01 00:00:00,2020-07-15 00:00:00,G,iDefense- Odin,Java,Boston,Yes
2595,No,2020-03-01 00:00:00,2020-02-15 00:00:00,A,Chevron Cloud Security,ML,Chicago,No
2596,No,2020-12-01 00:00:00,2020-06-15 00:00:00,C,Cloud Security Enablement Phase 1,Oracle,Denver,Yes
2597,No,2020-09-01 00:00:00,2020-04-15 00:00:00,C,Cloud Security Enablement Phase 1,Python,DC,No
2598,No,2020-11-01 00:00:00,2020-04-15 00:00:00,A,Journey2Cloud,Python,Denver,No
2599,Yes,2020-10-01 00:00:00,2020-10-15 00:00:00,E,Cloud Security Enablement Phase 1,Oracle,Chicago,Yes
2600,Yes,2020-11-01 00:00:00,2020-11-15 00:00:00,B,iDefense- Zaim,Oracle,Boston,Yes
2601,Yes,2020-07-01 00:00:00,2020-01-15 00:00:00,A,iDefense- Odin,ML,Chicago,Yes
2602,Yes,2020-06-01 00:00:00,2020-06-15 00:00:00,F,AT&T Application Scanning,ML,Boston,No
2603,Yes,2020-12-01 00:00:00,2020-10-15 00:00:00,F,Application Security F/P Analysis,ML,Boston,No
2604,Yes,2020-08-01 00:00:00,2020-07-15 00:00:00,G,iDefense- Odin,ML,DC,Yes
2605,No,2020-01-01 00:00:00,2020-12-15 00:00:00,D,Journey2Cloud,ML,Denver,No
2606,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,E,Malware Analysis & Countermeasures (MAC),Python,Boston,No
2607,Yes,2020-06-01 00:00:00,2020-12-15 00:00:00,B,AT&T Application Scanning,Java,NYC,Yes
2608,No,2020-12-01 00:00:00,2020-12-15 00:00:00,E,Malware Analysis & Countermeasures (MAC),Java,Boston,No
2609,No,2020-12-01 00:00:00,2020-11-15 00:00:00,H,iDefense- Odin,ML,Denver,Yes
